cruise speed,image resolution,illuminance,controls responsiveness,power,smoke intensity,obstacle size,obstacle distance,firm obstacle,req_0,req_1,req_2,req_3
71.95886377647433,14.425291762353062,18.759797669831,11.5913,26.0,17.4864,24.0611,79.1389,1.0,True,False,False,False
27.11179163931863,98.40205672025036,96.76191793047282,53.0146,25.0,80.1623,22.736,59.8891,0.0,False,True,False,False
60.2478177592365,13.976489600023204,16.067693833553463,84.2856,70.0,4.8745,45.0694,75.2252,1.0,True,False,False,False
19.54294811093188,58.135892727325775,97.00199890883124,35.8731,44.0,52.2195,27.4524,59.7234,0.0,True,True,False,True
60.204266125277,13.801560820539963,22.78363221542492,39.5348,99.0,77.1167,9.5332,52.1115,1.0,False,False,False,False
89.03264159372236,13.85338892322801,18.54320960588909,11.2155,56.0,19.8561,92.9561,3.898,1.0,False,False,False,False
60.02968957773184,13.879804444012931,11.777782094659823,71.723,85.0,59.8164,66.3091,45.7969,1.0,False,False,False,False
59.91429530403046,97.46664709958075,97.35988528028876,64.0097,90.0,76.9651,93.9879,23.2153,0.0,False,False,False,False
38.11362369046388,52.842617889514514,95.97749345729576,30.6188,47.0,26.9452,51.2245,39.7058,0.0,False,True,False,False
19.54294811093188,58.135892727325775,97.00199890883124,50.7318,72.0,81.4201,82.3046,27.0352,0.0,False,True,False,False
0.6431315318520667,98.46142947768016,96.85855644935292,77.7837,42.0,67.7128,36.8217,79.4941,0.0,True,True,True,True
27.91836790111395,46.408114638201496,95.61477021854344,57.9443,6.0,57.121,59.1752,17.1823,0.0,True,False,False,False
71.97344897343827,13.892590076542422,18.10324134885944,47.9544,62.0,5.5564,28.5773,54.1503,1.0,False,False,False,True
19.54294811093188,58.135892727325775,97.00199890883124,95.42,59.0,66.5852,94.483,61.0055,0.0,True,False,False,True
19.54294811093188,58.135892727325775,97.00199890883124,97.064,29.0,30.0335,94.1654,44.1248,0.0,True,True,False,True
19.54294811093188,58.135892727325775,97.00199890883124,74.4967,66.0,66.1611,27.3613,58.0927,0.0,True,True,True,False
72.44712383017446,13.921873508051426,18.62280969407822,79.6821,77.0,14.4506,69.5123,26.0808,1.0,True,False,False,False
27.355777488414237,98.16169919136608,96.9192136913689,64.9596,48.0,10.5784,27.667,91.9516,0.0,True,True,True,False
22.43641437202956,98.80318970188142,98.10375135961868,52.3071,99.0,42.6652,17.5488,48.0001,0.0,True,True,True,True
8.334974100799485,94.7970211217681,43.02928563059783,53.8035,82.0,66.2934,71.9251,68.8601,0.0,False,True,False,False
72.472140536472,13.87581484668609,17.182889667149652,13.7778,43.0,21.4291,43.4365,54.8343,1.0,False,False,False,False
0.3696309318241275,94.68583085374696,92.08131515228526,46.7198,48.0,70.4052,64.1579,84.1919,0.0,False,True,False,False
27.278251862234058,99.82549884704872,96.99439123666646,44.7422,63.0,47.2515,5.9541,33.7666,0.0,True,True,True,False
0.661291771402821,99.76163256363832,96.68047073610283,39.7158,39.0,69.3049,79.9268,73.5546,0.0,True,True,False,False
