cruise speed,image resolution,illuminance,controls responsiveness,power,smoke intensity,obstacle size,obstacle distance,firm obstacle,req_0,req_1,req_2,req_3
5.4057,65.64810000000001,30.3971,11.5913,26.0,17.4864,24.0611,79.1389,1.0,True,False,False,False
51.3667,100.0,19.6873,53.0146,25.0,80.1623,22.736,59.8891,0.0,False,True,False,False
26.6912,59.5349,44.5747,84.2856,70.0,4.8745,45.0694,75.2252,1.0,True,False,True,True
32.4721,63.1498,19.6378,35.8731,44.0,52.2195,27.4524,59.7234,0.0,False,True,False,False
47.459700000000005,59.2822,47.8293,39.5348,99.0,77.1167,9.5332,52.1115,1.0,True,False,True,True
18.0,8.322599999999998,66.8025,11.2155,56.0,19.8561,92.9561,3.898,1.0,False,False,False,False
53.2054,72.6897,46.7177,71.723,85.0,59.8164,66.3091,45.7969,1.0,True,True,True,True
22.6836,22.9153,76.9519,64.0097,90.0,76.9651,93.9879,23.2153,0.0,False,True,False,False
53.6721,40.4741,63.555,30.6188,47.0,26.9452,51.2245,39.7058,0.0,True,False,False,False
16.177,79.7862,60.321,50.7318,72.0,81.4201,82.3046,27.0352,0.0,True,True,False,False
32.3831,95.3797,94.2066,77.7837,42.0,67.7128,36.8217,79.4941,0.0,True,False,False,True
29.1703,85.5238,69.5909,57.9443,6.0,57.121,59.1752,17.1823,0.0,False,False,False,False
29.9245,58.1588,68.7461,47.9544,62.0,5.5564,28.5773,54.1503,1.0,True,False,True,True
3.365,29.0331,89.1463,95.42,59.0,66.5852,94.483,61.0055,0.0,True,True,False,False
7.0834,60.3014,36.2412,97.064,29.0,30.0335,94.1654,44.1248,0.0,True,True,False,False
60.4969,94.7536,94.5979,74.4967,66.0,66.1611,27.3613,58.0927,0.0,True,True,False,True
3.0401,39.6837,81.592,79.6821,77.0,14.4506,69.5123,26.0808,1.0,True,False,True,True
33.3632,98.5568,96.7779,64.9596,48.0,10.5784,27.667,91.9516,0.0,False,True,True,True
2.9642,47.2501,35.9011,52.3071,99.0,42.6652,17.5488,48.0001,0.0,False,True,False,False
54.5981,91.443,77.4148,53.8035,82.0,66.2934,71.9251,68.8601,0.0,False,False,True,True
19.4535,100.0,100.0,13.7778,43.0,21.4291,43.4365,54.8343,1.0,True,False,False,True
26.8647,51.5902,48.0749,46.7198,48.0,70.4052,64.1579,84.1919,0.0,False,False,False,False
29.9165,32.5181,84.2005,44.7422,63.0,47.2515,5.9541,33.7666,0.0,False,False,False,False
29.8151,64.5428,27.4967,39.7158,39.0,69.3049,79.9268,73.5546,0.0,False,False,False,False
36.0847,34.6176,29.8636,41.9886,64.0,69.5211,56.9322,75.2686,0.0,False,True,False,True
32.323,83.9644,41.2711,29.6546,13.0,85.2779,33.1599,51.3262,0.0,False,False,False,False
8.9184,79.1663,48.5591,65.35,47.0,0.3619,10.4851,29.3664,1.0,True,False,True,True
30.0532,28.9196,56.9428,93.3305,10.0,55.1955,94.395,67.1528,0.0,False,True,False,False
19.453500000000027,100.0,99.54,15.7073,6.0,29.2827,39.3528,53.6161,1.0,True,False,False,False
24.9988,88.9325,88.24300000000001,83.1785,9.0,37.0995,59.2827,72.0848,1.0,True,False,True,True
24.969,92.1671,71.054,23.3526,89.0,42.994,30.9436,19.708,1.0,True,False,True,True
6.150499999999997,87.94000000000001,96.64520000000005,15.617,47.0,10.5976,11.0008,7.464,1.0,True,False,False,False
55.6791,80.8952,88.7667,31.2802,48.0,12.1332,79.5619,83.7274,0.0,True,True,False,True
47.2365,36.8746,40.8441,36.2552,59.0,65.0281,83.1618,23.0111,0.0,False,True,False,False
68.727,54.8241,52.5137,65.9461,13.0,71.1805,23.2852,63.4269,0.0,False,True,False,False
40.4062,13.8096,69.5165,96.0338,100.0,65.1248,45.4805,31.0411,0.0,False,True,False,False
24.969,45.6351,83.108,31.3973,27.0,13.8038,91.963,70.3126,1.0,True,False,False,True
10.6064,33.7704,87.6236,21.3526,32.0,52.3886,94.0482,63.1239,1.0,True,False,False,True
32.323,94.0243,81.054,76.3968,68.0,38.2376,41.2841,25.7679,1.0,True,True,True,True
54.7473,33.2019,87.5009,77.4777,58.0,77.1913,9.7561,54.2593,0.0,False,False,False,False
69.7678,43.8926,31.1678,91.5407,76.0,14.5398,55.6128,90.786,0.0,False,False,False,False
29.0754,78.4178,99.0879,89.819,67.0,67.099,22.5465,44.0972,0.0,True,False,False,True
22.9747,92.8089,67.7014,94.5504,53.0,83.1074,85.0439,11.2344,0.0,True,False,False,False
53.093,74.467,58.9831,85.4224,23.0,73.2655,85.1643,56.8518,1.0,True,False,True,True
12.8695,72.1953,51.4949,94.2169,68.0,70.4411,77.578,61.4858,1.0,True,True,True,True
61.1386,96.2715,70.3572,83.9024,85.0,36.782,48.3257,26.0597,0.0,True,False,False,False
10.420899999999996,100.0,87.21600000000001,81.1477,20.0,46.6085,42.2566,91.1959,1.0,True,False,True,True
3.9258000000000006,73.0302,48.7868,43.4517,96.0,70.6501,25.5807,35.7054,1.0,True,False,True,True
31.277199999999997,90.8983,89.18900000000001,82.7653,85.0,12.3841,88.658,60.3086,1.0,True,False,True,True
13.8411,59.4804,88.7159,65.8623,93.0,78.7379,34.411,37.9369,0.0,False,False,False,False
46.9811,22.1085,55.5041,60.7961,39.0,63.6561,92.4991,39.8346,0.0,False,True,False,False
42.7903,48.1145,44.7062,60.8596,59.0,6.8017,11.6894,49.8461,1.0,True,True,True,True
47.95439999999999,41.3424,47.7469,79.3996,75.0,5.9776,39.6461,42.6477,1.0,True,False,True,True
45.4037,52.3532,11.0903,64.0396,72.0,5.0156,94.9157,20.871,0.0,False,False,False,False
17.2804,85.46119999999999,96.1731,35.4145,59.0,71.6636,6.2563,87.0502,1.0,True,False,True,True
26.0869,84.0833,57.6624,80.9444,95.0,32.9537,99.9236,29.1632,0.0,True,True,False,False
26.807500000000005,90.8311,85.162,96.2158,34.0,86.5642,48.6476,24.4226,1.0,True,False,True,True
68.4036,28.4259,40.2201,65.4484,72.0,27.9173,92.8396,85.104,0.0,False,True,False,False
33.9275,53.2123,64.5972,36.168,74.0,16.6808,63.8903,63.5874,0.0,True,True,False,False
47.7227,66.461,61.1936,72.7914,14.0,32.5808,73.876,34.6642,0.0,False,True,False,False
43.1414,49.0796,47.2091,92.4542,99.0,13.9024,5.131,42.7335,0.0,False,False,False,False
63.7164,88.7634,54.7633,93.625,9.0,45.2327,72.3625,62.0122,0.0,False,False,False,False
57.7937,10.2888,95.1667,35.0542,67.0,48.0918,83.8878,81.5082,0.0,False,False,False,False
26.8657,87.94,60.006,22.1452,56.0,23.208,1.2399,36.1589,1.0,False,False,True,True
18.6081,35.982,97.2422,85.6783,100.0,88.4006,5.1005,42.3336,0.0,False,True,False,False
21.7642,59.3833,99.4283,89.0367,65.0,27.5778,13.5602,56.2711,0.0,True,True,True,True
70.9463,65.2367,68.008,70.0709,19.0,68.665,31.1381,3.1529,1.0,True,False,False,False
0.0,100.0,89.27000000000001,1.6865,38.0,59.8839,59.3309,90.4843,1.0,True,False,False,False
51.27,60.118,87.4942,37.3662,80.0,59.4537,28.5825,36.7818,1.0,True,True,True,True
1.5873,56.0266,50.4784,50.5325,64.0,3.5332,41.2679,9.0236,0.0,True,False,False,False
13.4425,48.94799999999999,76.1709,32.3329,14.0,17.6531,99.5987,29.9746,1.0,True,False,False,False
16.157,74.0144,50.5112,52.4777,58.0,22.4996,42.4184,32.982,1.0,True,True,True,True
54.7934,94.0629,81.7836,36.9882,51.0,45.8223,19.1807,28.4934,0.0,True,False,False,False
45.54,60.0103,96.8258,94.6333,92.0,57.0469,20.4253,14.2398,1.0,True,False,True,True
48.4987,60.0515,51.81,69.7553,56.0,66.9622,81.5871,84.6572,1.0,True,False,True,True
16.0837,80.1036,50.7079,60.1943,29.0,47.2017,42.304,58.1393,0.0,True,True,False,False
19.823,30.6792,64.642,24.3957,76.0,28.1446,41.0181,22.8396,1.0,True,False,False,True
27.4213,56.3028,67.4161,63.6533,5.0,6.8824,44.4174,58.4016,0.0,False,False,False,False
30.4845,81.98499999999999,81.054,44.0281,90.0,20.3481,28.0226,4.2049,1.0,True,False,False,False
9.548800000000009,3.213300000000004,100.0,36.4588,86.0,4.9722,66.5374,6.0168,0.0,False,False,False,False
17.615000000000002,49.1349,89.27000000000001,30.9593,65.0,48.2006,16.5357,77.9743,1.0,True,False,True,True
19.2065,28.3135,87.3495,54.5482,87.0,64.375,21.2305,47.0038,1.0,True,True,True,True
29.3584,29.2652,39.6661,92.8651,55.0,31.1416,0.4316,45.3254,0.0,False,True,True,True
47.6587,57.7522,83.2797,71.0079,86.0,71.6081,6.0699,47.5072,0.0,False,True,False,True
10.977,52.4899,95.1032,68.1834,39.0,40.3519,53.9471,59.5676,1.0,True,True,True,True
8.9336,73.073,40.7022,60.4369,14.0,18.9944,63.2067,63.9403,0.0,False,True,False,False
0.4497,76.901,52.3977,46.4005,92.0,74.9367,38.3169,82.8647,0.0,True,True,False,False
15.2664,59.0703,25.1218,55.5017,27.0,39.1368,84.3576,57.7919,0.0,False,True,False,False
4.6839999999999975,96.8725,88.24300000000001,74.0462,7.0,6.9894,53.046,93.3958,1.0,True,False,True,True
17.615000000000002,48.732,84.135,21.0551,63.0,77.0055,79.7614,67.8982,1.0,True,False,True,True
5.4333,54.5739,82.4884,33.3517,70.0,81.9832,33.9996,21.6989,0.0,False,True,False,False
24.8235,97.5819,96.6929,62.4161,68.0,36.4237,44.8908,81.4175,1.0,True,False,True,True
23.5218,32.9137,18.5122,78.8427,81.0,65.8909,5.0884,67.5392,0.0,False,True,False,False
35.4534,62.312,37.5754,52.6749,88.0,17.3867,18.6083,13.6968,0.0,True,False,False,False
10.772,65.3798,70.0943,29.8015,10.0,8.4268,36.8036,57.6347,0.0,True,False,False,False
13.360600000000002,79.45519999999998,57.1413,19.1386,97.0,0.8751,28.963,33.1598,1.0,True,False,True,True
59.132,63.2382,52.2335,46.0403,18.0,21.5038,32.026,47.8408,0.0,True,True,True,False
100.0,100.0,98.7447,10.3298,79.0,69.7088,60.4312,98.1691,0.0,False,False,False,False
66.3993,76.1944,84.9641,63.0963,100.0,32.3491,26.1361,42.5884,0.0,True,True,False,False
1.328,69.3411,31.5692,71.7043,28.0,49.9214,23.2639,66.7219,0.0,True,False,False,False
9.5687,66.58449999999999,90.182,43.1164,70.0,18.1861,99.6562,62.7272,1.0,True,True,False,False
34.161500000000004,100.0,100.0,16.7713,32.0,79.513,22.451,44.3956,0.0,True,False,False,False
49.1133,35.132,78.4914,43.1227,54.0,16.0975,44.2018,33.0678,1.0,True,False,True,True
34.8757,96.2454,96.8138,90.9379,13.0,14.7604,29.3335,27.512,0.0,False,True,False,True
17.2425,22.2917,61.2924,93.3645,80.0,39.5536,60.2013,77.4737,0.0,True,True,False,False
36.6973,45.7876,19.3504,87.5505,56.0,64.2069,0.9324,35.6015,0.0,False,True,True,False
1.559,52.3419,57.3213,50.8483,93.0,36.1734,14.8326,33.3918,0.0,True,False,False,False
16.177,70.7123,91.3661,23.7559,35.0,85.4744,88.3786,35.0268,0.0,False,True,False,False
26.896500000000003,69.8057,90.6318,61.7801,50.0,54.0379,83.2858,11.6924,1.0,True,True,True,True
32.2682,37.3765,34.0999,66.5369,51.0,23.0754,1.1535,78.2868,0.0,False,True,False,True
16.4667,26.1796,97.1814,39.0085,64.0,2.7289,48.0779,32.9972,1.0,True,True,True,True
52.4844,33.3002,95.476,32.2176,98.0,27.5074,47.5989,38.5833,0.0,True,False,False,False
15.824300000000004,67.06809999999999,82.0233,58.9221,14.0,50.3608,78.8908,65.1774,1.0,True,False,True,True
21.981,29.6896,95.9935,64.751,10.0,78.5628,78.9643,83.4241,0.0,False,False,False,True
3.1226,66.0872,53.8101,83.528,23.0,25.9538,31.77,27.9192,0.0,True,True,False,False
11.1473,62.6577,59.1179,98.1129,88.0,3.5782,10.9024,21.2412,0.0,True,True,False,False
14.3108,45.4939,87.2206,81.3137,41.0,16.2426,96.0676,32.3835,1.0,True,False,False,False
49.191500000000005,51.21099999999999,60.53399999999999,28.1943,28.0,69.132,51.124,71.9696,1.0,True,False,True,True
11.3729,82.2217,43.903200000000005,90.1909,63.0,53.8156,4.2231,42.461,1.0,True,False,True,True
65.826,64.6758,81.4074,73.7445,18.0,33.2873,53.0764,88.4102,0.0,False,False,False,False
65.372,91.4549,78.4711,80.0029,99.0,96.3904,67.6195,90.9197,0.0,False,False,False,False
7.5727,52.2631,69.4399,65.1554,47.0,69.6355,0.0011,35.9473,0.0,False,True,True,True
32.2039,97.8873,91.8564,93.6609,25.0,36.1938,59.1996,68.7995,1.0,True,False,True,True
